Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual
40,188028139744.0,0.1354018747806549,2.4432131340290653e-06,93.6,0.1654912680387497,2.633000804053154e-06,90.45,84
50,233851406944.0,0.1137346178293228,2.5629933588788845e-06,94.0,0.1522174924612045,3.643995569291292e-06,90.44,84
60,279674674144.0,0.1075875386595726,3.800694457822829e-06,94.64,0.1483322232961654,3.88038051823969e-06,90.48,84
70,325497941344.0,0.105302557349205,3.7989575503161177e-06,94.38,0.1492399126291275,4.176421043666778e-06,90.55,84
80,371321208544.0,0.0963409543037414,4.1740645428944845e-06,94.9,0.1457259654998779,5.509364200406708e-06,90.72,84
90,417144475744.0,0.0870184004306793,5.388174940890167e-06,94.94,0.1343331485986709,7.181468845374184e-06,90.85,84
-1,152798944.0,0.536523699760437,1.116349721996812e-06,81.56,0.5063257217407227,1.7226672071046778e-06,79.43,85
0,4736767264.0,0.3826137483119964,1.3878767504138525e-06,89.6,0.3678262233734131,1.5732470046714295e-06,86.17,85
10,50576450464.0,0.1900026798248291,1.0705585964387865e-06,95.28,0.1900334656238556,1.0452267815708185e-06,90.78,85
20,96416133664.0,0.1830711513757705,1.1490404858705006e-06,94.94,0.182724267244339,1.0937679917333298e-06,90.87,85
30,142255816864.0,0.1677938550710678,1.0476373972778674e-06,94.86,0.1740219742059707,1.2109674116800306e-06,90.86,85
40,188095500064.0,0.1359017044305801,2.116301175192348e-06,95.22,0.1401848345994949,1.91765707313607e-06,90.94,85
50,233935183264.0,0.1120925322175026,2.480587227182696e-06,95.28,0.1304331421852111,2.545495135564124e-06,90.97,85
60,279774866464.0,0.1130049303174018,3.4864401641243603e-06,95.66,0.1255366206169128,2.7312494239595253e-06,90.97,85
70,325614549664.0,0.1051540374755859,3.360856908329879e-06,95.48,0.1267247498035431,2.944433390439372e-06,90.97,85
80,371454232864.0,0.095175415277481,4.259592060407158e-06,95.46,0.1131090894341468,4.028031071356963e-06,91.06,85
90,417293916064.0,0.0821290984749794,4.207481197227025e-06,95.86,0.1142785400152206,4.938021902489709e-06,91.08,85
-1,152826736.0,0.4866826832294464,3.279217935414636e-06,84.4,0.4707313179969787,2.8813078642997425e-06,82.82,86
0,4737628816.0,0.4324178397655487,2.566053126429324e-06,88.04,0.4150674343109131,2.7022153972211527e-06,85.72,86
10,50585649616.0,0.1950693875551223,1.160546048595279e-06,94.42,0.195289134979248,1.4965370382924448e-06,90.4,86
20,96433670416.0,0.1823116093873977,1.1074193935201038e-06,94.68,0.1893077790737152,1.509204480498738e-06,90.5,86
30,142281691216.0,0.1723028570413589,1.0765876368168392e-06,94.36,0.1779995560646057,1.6363608210667735e-06,90.49,86
40,188129712016.0,0.1377151161432266,1.7836568986240309e-06,95.02,0.1483298540115356,2.227874119853368e-06,90.69,86
50,233977732816.0,0.1176795959472656,2.009890295084915e-06,94.92,0.1327252388000488,2.817304903146578e-06,90.77,86
60,279825753616.0,0.1137265339493751,2.1473599645105423e-06,94.88,0.1280219852924347,2.9224495392554672e-06,90.82,86
70,325673774416.0,0.1084652915596962,2.6852292194234906e-06,95.44,0.1242163851857185,3.125298007944366e-06,90.86,86
80,371521795216.0,0.0936079546809196,3.641315743152518e-06,95.14,0.116943247616291,4.13208408645005e-06,91.09,86
90,417369816016.0,0.0886244103312492,4.376166998554254e-06,95.6,0.1248662024736404,4.926924702886026e-06,91.22,86
-1,152605312.0,0.418647825717926,1.6095833643703372e-06,86.74,0.3949209749698639,1.929308609760483e-06,85.29,87
0,4730764672.0,0.3532553017139435,1.3100841442792444e-06,90.4,0.3332094550132751,1.8161640582547989e-06,88.13,87
10,50512358272.0,0.1914801150560379,8.399898092648073e-07,94.92,0.2089141756296157,1.3070024351691243e-06,90.8,87
20,96293951872.0,0.1797766685485839,1.19336641546397e-06,94.74,0.1994157582521438,1.4028262285137316e-06,90.78,87
30,142075545472.0,0.1716653853654861,1.4304492879091413e-06,94.8,0.1874105185270309,1.584884898875316e-06,90.72,87
40,187857139072.0,0.139923945069313,2.804557652780204e-06,94.92,0.1633904129266739,2.5501522031845525e-06,90.69,87
50,233638732672.0,0.1181984692811966,3.534182724251877e-06,94.86,0.1498959064483642,3.42268299391435e-06,90.77,87
60,279420326272.0,0.1152073442935943,3.2497364372829907e-06,95.0,0.1482194662094116,3.5662010304804426e-06,90.8,87
70,325201919872.0,0.1101138070225715,4.858896772930166e-06,95.2,0.1502998620271682,3.889368599629961e-06,90.84,87
80,370983513472.0,0.0997890681028366,5.823006176797208e-06,95.1,0.1357275545597076,4.998628355679102e-06,90.93,87
90,416765107072.0,0.0895315706729888,4.817708031623624e-06,95.72,0.1330529600381851,6.419460078177508e-06,91.12,87
-1,152705248.0,0.6758808493614197,2.710265789573896e-06,80.16,0.65462726354599,3.678655730254832e-06,78.67,88
0,4733862688.0,0.4742932617664337,2.212689651059918e-06,88.04,0.4632577300071716,3.064503289351705e-06,85.44,88
10,50545437088.0,0.1791809499263763,9.910725111694774e-07,94.3,0.1898944973945617,1.207999957841821e-06,90.54,88
20,96357011488.0,0.1740604788064956,1.1560249504327658e-06,94.52,0.1830727308988571,1.2529106925285305e-06,90.57,88
30,142168585888.0,0.1619335412979126,9.748641787155066e-07,94.62,0.1732928305864334,1.425389996256854e-06,90.64,88
40,187980160288.0,0.1294843256473541,1.7654832618063665e-06,94.92,0.146111860871315,1.928870460687904e-06,90.75,88
50,233791734688.0,0.1112354397773742,2.32267575484002e-06,95.18,0.1279976963996887,2.741377784332144e-06,90.88,88
60,279603309088.0,0.1076868325471878,2.272098072353401e-06,95.16,0.127722680568695,2.887599521272932e-06,90.89,88
70,325414883488.0,0.1034260392189025,2.255731487821322e-06,95.08,0.126796543598175,3.145507207591436e-06,90.89,88
80,371226457888.0,0.0923181623220443,4.074734988535056e-06,95.2,0.1188238561153411,4.072805495525245e-06,90.9,88
90,417038032288.0,0.0815626755356788,4.159740910836263e-06,95.44,0.1170928180217742,4.81131382912281e-06,91.06,88
-1,152670928.0,0.4980612397193908,1.6415979189332577e-06,83.38,0.4722331464290619,1.7324081227343413e-06,82.32,89
0,4732798768.0,0.3954552412033081,1.495952574259718e-06,89.06,0.3626152873039245,1.4550357718690066e-06,86.54,89
10,50534077168.0,0.1871760040521621,1.1077278259108423e-06,94.96,0.2052410095930099,1.0245025805488694e-06,90.53,89
20,96335355568.0,0.1806784719228744,9.530273246127764e-07,94.58,0.2007400095462799,1.0835248076546122e-06,90.52,89
30,142136633968.0,0.1710681617259979,8.245826847996796e-07,94.42,0.1942587345838546,1.2763464383169776e-06,90.55,89
40,187937912368.0,0.137864887714386,1.8093081735059968e-06,94.72,0.1783003807067871,2.1834371182194445e-06,90.64,89
50,233739190768.0,0.1197335198521614,3.0974715627962723e-06,94.7,0.1752567887306213,3.1923295864544343e-06,90.73,89
60,279540469168.0,0.118793711066246,4.750888365379069e-06,94.8,0.1690150946378708,3.424467649892904e-06,90.77,89
70,325341747568.0,0.1092535853385925,3.441293074502028e-06,94.9,0.1701321303844452,3.784653245020309e-06,90.8,89
80,371143025968.0,0.0910790488123893,4.90260572405532e-06,94.94,0.1682925820350647,5.090223112347303e-06,91.01,89
90,416944304368.0,0.0829687565565109,6.560408564837417e-06,94.96,0.1614626049995422,6.518951977341203e-06,91.16,89
