Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
40,154043085664.0,0.2210235297679901,5.088017474008666e-07,94.96,0.2268199771642685,6.251236754906131e-07,90.46,48,0.0032
50,191584048864.0,0.2102390080690384,1.4371022416526102e-06,94.02,0.215894877910614,1.2486765399444266e-06,89.83,48,0.0032
60,229125012064.0,0.2076298892498016,1.874334657259169e-06,93.82,0.212001770734787,1.4391097238330983e-06,89.65,48,0.0032
70,266665975264.0,0.2002929747104644,1.8202377987108767e-06,93.74,0.2048032581806183,1.7966931409318931e-06,89.47,48,0.0032
80,304206938464.0,0.1691529303789138,3.519880465319148e-06,93.56,0.1696215569972992,3.5338373436388792e-06,89.38,48,0.0032
90,341747901664.0,0.1383370906114578,5.331915872375248e-06,93.26,0.1522759348154068,5.70112115383381e-06,89.57,48,0.0032
-1,125183056.0,0.4924904704093933,3.1964799518391374e-07,57.68,0.4841432571411133,3.4753566069412045e-07,57.81,49,0.0032
0,3880674736.0,0.4808428883552551,3.266955559411145e-07,59.8,0.4735937118530273,3.539559259024827e-07,59.59,49,0.0032
10,41435591536.0,0.3344741761684418,3.075037682265247e-07,90.66,0.3346552550792694,4.325463294208021e-07,87.03,49,0.0032
20,78990508336.0,0.315233439207077,3.271348703037802e-07,92.4,0.3156417608261108,4.394818802211377e-07,88.64,49,0.0032
30,116545425136.0,0.2854436039924621,3.304560323158512e-07,94.12,0.2870894372463226,4.559136641546502e-07,90.06,49,0.0032
40,154100341936.0,0.2266291975975036,5.171035013518122e-07,94.94,0.2320375889539718,6.155021878839761e-07,90.36,49,0.0032
50,191655258736.0,0.2129222750663757,9.2326496314854e-07,94.02,0.2219785749912262,1.1006754903064575e-06,89.73,49,0.0032
60,229210175536.0,0.2146643549203872,1.006992874863499e-06,93.82,0.2204023897647857,1.2372297533147505e-06,89.65,49,0.0032
70,266765092336.0,0.2094466686248779,1.5781608908582712e-06,93.58,0.215977668762207,1.5346787449743715e-06,89.59,49,0.0032
80,304320009136.0,0.1870806962251663,3.1113263503357302e-06,93.34,0.1947510540485382,3.2125346933753463e-06,89.23,49,0.0032
90,341874925936.0,0.1583247184753418,4.723179245047504e-06,92.66,0.1713453531265258,5.470429641718511e-06,89.14,49,0.0032
-1,125119552.0,0.5252853035926819,3.0484983426504186e-07,54.32,0.5081276893615723,3.365840370861406e-07,55.83,50,0.0032
0,3878706112.0,0.5135292410850525,3.157402090891992e-07,56.54,0.4955437481403351,3.423492671572604e-07,58.25,50,0.0032
10,41414571712.0,0.3409558832645416,3.2149276307791297e-07,90.26,0.331248939037323,4.01342362010837e-07,87.31,50,0.0032
20,78950437312.0,0.3197552263736725,3.4024233741547505e-07,92.32,0.3091039061546325,4.037795520162035e-07,88.79,50,0.0032
30,116486302912.0,0.2838237285614013,3.1066645078681177e-07,94.34,0.2771840095520019,4.007419818208291e-07,90.16,50,0.0032
40,154022168512.0,0.2241967618465423,5.092705919196305e-07,94.86,0.2196398824453354,4.962141133546538e-07,90.32,50,0.0032
50,191558034112.0,0.2114931493997573,8.366421866412566e-07,93.66,0.2103050053119659,1.0338533229514724e-06,89.87,50,0.0032
60,229093899712.0,0.2081111669540405,1.1266613455518382e-06,93.7,0.2083188593387603,1.1978005431956262e-06,89.84,50,0.0032
70,266629765312.0,0.201029822230339,1.1127931429655291e-06,93.82,0.2028016895055771,1.527985205029836e-06,89.69,50,0.0032
80,304165630912.0,0.17635078728199,2.7065166250395123e-06,93.02,0.1769972443580627,3.143590447507449e-06,89.35,50,0.0032
90,341701496512.0,0.1490239053964615,4.129323315282818e-06,92.74,0.1536774039268493,4.751375399791868e-06,89.19,50,0.0032
-1,125189440.0,0.569205105304718,3.0736947564946604e-07,49.98,0.5588652491569519,3.04341568835298e-07,49.95,51,0.0032
0,3880872640.0,0.5483919978141785,3.039544367311464e-07,52.66,0.540618896484375,3.070087757350848e-07,52.52,51,0.0032
10,41437704640.0,0.3443191647529602,3.464211033588072e-07,90.56,0.3464210927486419,4.205787149658136e-07,87.51,51,0.0032
20,78994536640.0,0.319612056016922,4.141967338000541e-07,92.44,0.3224374949932098,4.271405202871392e-07,88.96,51,0.0032
30,116551368640.0,0.286826878786087,4.4926531472810893e-07,93.94,0.2880728542804718,4.402207878229092e-07,90.23,51,0.0032
40,154108200640.0,0.2180908322334289,1.069027348421514e-06,93.8,0.2274452894926071,7.630089271515317e-07,90.16,51,0.0032
50,191665032640.0,0.2059161067008972,1.3993592347105732e-06,92.88,0.2177098840475082,1.7448398921260375e-06,89.64,51,0.0032
60,229221864640.0,0.2096451520919799,1.7157950651380816e-06,92.58,0.2156135439872741,2.005691385420505e-06,89.58,51,0.0032
70,266778696640.0,0.2059649378061294,1.931188080561697e-06,92.98,0.2120224982500076,2.4833425413817167e-06,89.61,51,0.0032
80,304335528640.0,0.1786888539791107,4.5741999201709405e-06,92.48,0.1952713280916214,4.632141099136788e-06,89.27,51,0.0032
90,341892360640.0,0.1522951871156692,5.91641264691134e-06,92.3,0.1761476546525955,6.640526862611296e-06,89.26,51,0.0032
-1,125282512.0,0.4864223897457123,2.9802117751387414e-07,63.86,0.4838381707668304,3.607562746310578e-07,63.51,52,0.0032
0,3883757872.0,0.4762454032897949,3.196811064754002e-07,66.06,0.4733322262763977,3.669122747851361e-07,65.68,52,0.0032
10,41468511472.0,0.3244752287864685,3.352567148340313e-07,91.68,0.3244678974151611,4.254065402164997e-07,87.68,52,0.0032
20,79053265072.0,0.3048761487007141,3.1466254313272657e-07,93.26,0.3050684928894043,4.42606420847369e-07,88.63,52,0.0032
30,116638018672.0,0.2777006924152374,3.669768773306714e-07,94.58,0.2778200209140777,4.729222382593434e-07,89.95,52,0.0032
40,154222772272.0,0.2285902649164199,5.529416284844046e-07,94.52,0.2283175438642501,7.4517396342344e-07,90.16,52,0.0032
50,191807525872.0,0.2157565206289291,1.1997237834293628e-06,93.74,0.2122622430324554,1.517546934337588e-06,89.74,52,0.0032
60,229392279472.0,0.2134071886539459,1.423296566827048e-06,93.64,0.2084005773067474,1.7127885030276957e-06,89.62,52,0.0032
70,266977033072.0,0.2057317942380905,2.1551697955146665e-06,93.44,0.2009439915418625,2.117329813700053e-06,89.52,52,0.0032
80,304561786672.0,0.178331971168518,3.0776400308241136e-06,93.56,0.1647515743970871,4.059114871779457e-06,89.17,52,0.0032
90,342146540272.0,0.1457779258489608,6.568014669028344e-06,92.88,0.1408201903104782,6.369380116666434e-06,89.1,52,0.0032
-1,125246848.0,0.5082195997238159,2.9274733037709666e-07,60.26,0.5044926404953003,3.797366332491947e-07,59.31,53,0.0032
0,3882652288.0,0.4915018677711487,3.118381073363708e-07,62.2,0.4893972277641296,3.917459423519176e-07,61.71,53,0.0032
10,41456706688.0,0.3240044116973877,3.224267288715055e-07,91.44,0.3317287564277649,5.366923119254352e-07,88.09,53,0.0032
20,79030761088.0,0.3029713332653045,4.799172188540979e-07,92.76,0.3125816285610199,5.314261102284945e-07,88.99,53,0.0032
30,116604815488.0,0.275438129901886,5.171827410777041e-07,94.12,0.2858307361602783,5.319686806615209e-07,90.08,53,0.0032
40,154178869888.0,0.2244926691055297,1.1406741577957291e-06,94.16,0.2364607155323028,6.741038305335678e-07,90.31,53,0.0032
50,191752924288.0,0.2153206169605255,1.540742573524767e-06,93.54,0.2266514748334884,1.3471576494339388e-06,89.87,53,0.0032
60,229326978688.0,0.2124891132116317,1.8166377913075848e-06,93.64,0.223372608423233,1.5504358543694252e-06,89.82,53,0.0032
70,266901033088.0,0.2057503014802932,2.2337403606798034e-06,93.7,0.2184091061353683,1.923280478877132e-06,89.74,53,0.0032
80,304475087488.0,0.1775830835103988,3.326428668515291e-06,92.88,0.1910145878791809,3.7073618841532152e-06,89.41,53,0.0032
90,342049141888.0,0.1490962505340576,6.57249620417133e-06,93.46,0.1692360490560531,5.855330527992919e-06,89.49,53,0.0032
-1,125200288.0,0.5057044625282288,2.816138930938905e-07,58.56,0.5138426423072815,3.449607675065636e-07,57.78,54,0.0032
0,3881208928.0,0.4881910979747772,3.215702690795297e-07,60.42,0.4994172751903534,3.409606676996191e-07,60.32,54,0.0032
10,41441295328.0,0.3241659104824066,3.330458184791496e-07,89.68,0.3428380191326141,4.2623969420674257e-07,86.32,54,0.0032
20,79001381728.0,0.308083027601242,3.294491079941509e-07,91.42,0.3241898715496063,4.326363125528587e-07,87.77,54,0.0032
30,116561468128.0,0.2795993983745575,4.922729317513586e-07,93.28,0.2978801727294922,4.43140180550472e-07,89.07,54,0.0032
40,154121554528.0,0.2323138862848281,6.654147455265047e-07,93.68,0.2464041709899902,7.288998062904284e-07,89.86,54,0.0032
50,191681640928.0,0.2117165923118591,1.3143460364517523e-06,93.66,0.2216244786977768,1.669303514972853e-06,89.43,54,0.0032
60,229241727328.0,0.2102060467004776,2.0074785425094888e-06,93.3,0.2168087810277938,1.9260421595390653e-06,89.33,54,0.0032
70,266801813728.0,0.2000120729207992,2.097386641253252e-06,93.3,0.2085898965597152,2.4187509097828297e-06,89.26,54,0.0032
80,304361900128.0,0.1723241358995437,4.576387254928704e-06,92.5,0.1810023039579391,4.830821126233786e-06,88.93,54,0.0032
90,341921986528.0,0.1495328694581985,6.597078481718199e-06,93.2,0.170352354645729,7.518032816733466e-06,88.9,54,0.0032
-1,125138368.0,0.4936831295490265,5.605201067737653e-07,58.1,0.4927456974983215,5.354212930797075e-07,58.09,55,0.0032
0,3879289408.0,0.4780242443084717,4.576754406571127e-07,61.1,0.4772479236125946,5.184823521631188e-07,60.75,55,0.0032
10,41420799808.0,0.3159731030464172,3.817940239514428e-07,92.42,0.3181166648864746,4.906032131657412e-07,87.91,55,0.0032
20,78962310208.0,0.2978677451610565,4.525509211816825e-07,93.38,0.3018807768821716,4.887912155027152e-07,89.01,55,0.0032
30,116503820608.0,0.2752547264099121,4.311017676172925e-07,94.84,0.2774286270141601,5.167582912690705e-07,90.16,55,0.0032
40,154045331008.0,0.2247326374053955,4.156239867825208e-07,95.54,0.2286035269498825,6.599371999982395e-07,90.67,55,0.0032
50,191586841408.0,0.2124132215976715,9.906756304189912e-07,94.28,0.2144199162721634,1.063476588569756e-06,90.05,55,0.0032
60,229128351808.0,0.2102691680192947,9.7977147106576e-07,94.4,0.2114809304475784,1.1933569794564391e-06,90.0,55,0.0032
70,266669862208.0,0.2047009468078613,1.6786352716735564e-06,94.3,0.2055780291557312,1.4296732615548535e-06,89.83,55,0.0032
80,304211372608.0,0.1838508993387222,2.2300632736005355e-06,93.04,0.1791227906942367,2.8155307063570945e-06,89.41,55,0.0032
90,341752883008.0,0.1523402780294418,5.339279141480802e-06,93.3,0.1612133532762527,4.692040874942904e-06,89.34,55,0.0032
-1,125237296.0,0.5119742155075073,2.311180509195765e-07,57.58,0.5161937475204468,2.798113882818143e-07,57.0,56,0.0032
0,3882356176.0,0.498988538980484,2.420325415641855e-07,60.16,0.5030553936958313,2.824785951816011e-07,58.84,56,0.0032
10,41453544976.0,0.3405378460884094,3.095346414738742e-07,88.8,0.3459620177745819,3.7432442923091003e-07,85.93,56,0.0032
20,79024733776.0,0.3193854689598083,3.905137191395625e-07,91.06,0.3247406780719757,3.954629903546447e-07,87.78,56,0.0032
30,116595922576.0,0.2891214787960052,3.332236531150557e-07,93.1,0.2927521467208862,4.11962304269764e-07,89.47,56,0.0032
40,154167111376.0,0.2279509603977203,4.536008191280416e-07,94.28,0.2260540872812271,5.385585950534733e-07,90.51,56,0.0032
50,191738300176.0,0.2166575938463211,9.189249681185174e-07,93.48,0.2165082544088363,1.062444312083244e-06,89.91,56,0.0032
60,229309488976.0,0.2150155752897262,1.392891363138915e-06,93.9,0.2144277542829513,1.2165443195044643e-06,89.79,56,0.0032
70,266880677776.0,0.2108528465032577,1.2097442549929838e-06,93.68,0.2107256054878235,1.536739773655427e-06,89.57,56,0.0032
80,304451866576.0,0.1823990195989608,3.302365257695783e-06,92.98,0.1855987608432769,3.1463964660360944e-06,89.36,56,0.0032
90,342023055376.0,0.1528955847024917,4.305349648348056e-06,93.0,0.1636107861995697,4.997848009224981e-06,89.11,56,0.0032
-1,125104432.0,0.5253420472145081,2.743148854733591e-07,57.3,0.5041043758392334,3.582797205581301e-07,57.87,57,0.0032
0,3878237392.0,0.5086991786956787,3.888879973601434e-07,59.94,0.4890834987163543,3.653733529063176e-07,60.4,57,0.0032
10,41409566992.0,0.3324499428272247,4.2516512621659786e-07,92.12,0.3233630955219269,4.715047623449209e-07,88.2,57,0.0032
20,78940896592.0,0.3088625967502594,3.716535843523161e-07,93.14,0.3033182024955749,4.707597156539123e-07,89.21,57,0.0032
30,116472226192.0,0.2801923751831054,3.616336528011743e-07,94.9,0.27618607878685,4.764715413330123e-07,90.1,57,0.0032
40,154003555792.0,0.2249378412961959,4.499938199842291e-07,94.22,0.2347004860639572,6.072218070585222e-07,90.24,57,0.0032
50,191534885392.0,0.2142203450202942,1.0845126325875754e-06,93.16,0.2259257286787033,1.1151747685289592e-06,89.72,57,0.0032
60,229066214992.0,0.2120961248874664,1.0449474530105365e-06,93.42,0.2229482531547546,1.2644240996451115e-06,89.69,57,0.0032
70,266597544592.0,0.2078779935836792,1.4382383142219624e-06,93.14,0.2178598791360855,1.5650707609893288e-06,89.54,57,0.0032
80,304128874192.0,0.1833437979221344,2.8824142646044493e-06,92.66,0.1847717314958572,3.2243262921838323e-06,89.22,57,0.0032
90,341660203792.0,0.1561763733625412,4.988026830687886e-06,92.54,0.1577456593513488,5.353507276595337e-06,89.37,57,0.0032
-1,125258992.0,0.5683292150497437,4.0335581275030563e-07,58.0,0.537075400352478,4.356553233719751e-07,58.0,58,0.0032
0,3883028752.0,0.5426871180534363,4.232404080539709e-07,60.66,0.5146628618240356,4.2617179474291333e-07,61.12,58,0.0032
10,41460726352.0,0.3422427177429199,3.966922292875097e-07,91.18,0.338496595621109,5.741671884607058e-07,87.68,58,0.0032
20,79038423952.0,0.3202460706233978,5.599027872449369e-07,92.32,0.319096028804779,5.792450110675418e-07,88.64,58,0.0032
30,116616121552.0,0.2897617816925049,5.340855295798974e-07,94.02,0.2928865551948547,5.785773282696027e-07,89.5,58,0.0032
40,154193819152.0,0.2331550568342209,7.960792345329537e-07,93.92,0.2518250048160553,7.361592793131422e-07,89.73,58,0.0032
50,191771516752.0,0.2182479351758957,1.8840306665879325e-06,93.36,0.2380546927452087,1.6507744931004709e-06,89.31,58,0.0032
60,229349214352.0,0.2134688645601272,2.219666157543543e-06,93.06,0.2329799085855484,1.900839833979262e-06,89.33,58,0.0032
70,266926911952.0,0.2092741280794143,2.241552010673331e-06,93.3,0.2268486022949218,2.337192427148693e-06,89.27,58,0.0032
80,304504609552.0,0.1798917800188064,4.896562131762039e-06,92.98,0.1999239474534988,4.439595613803249e-06,89.19,58,0.0032
90,342082307152.0,0.1536881476640701,6.436920557462145e-06,92.56,0.1807663738727569,6.471489996329183e-06,89.17,58,0.0032
-1,125147632.0,0.5131548047065735,2.721160399232758e-07,58.2,0.4881834089756012,3.1165339464678254e-07,60.11,59,0.0032
0,3879576592.0,0.4939946830272674,3.137772068839695e-07,60.92,0.4725310504436493,3.1381932785734534e-07,62.51,59,0.0032
10,41423866192.0,0.3129069805145263,3.559598269475828e-07,91.7,0.3110687136650085,4.5193127107268083e-07,88.26,59,0.0032
20,78968155792.0,0.2929100096225738,3.2796737059470615e-07,93.24,0.2927019894123077,4.5246420654621033e-07,89.37,59,0.0032
30,116512445392.0,0.2648159265518188,3.769416707655182e-07,94.32,0.2680925726890564,4.780865197062667e-07,90.28,59,0.0032
40,154056734992.0,0.2191943824291229,4.923256256006425e-07,94.12,0.2345925569534301,5.891477030672831e-07,90.18,59,0.0032
50,191601024592.0,0.2144345343112945,1.049176717060618e-06,93.94,0.2268054783344268,1.0738248192865283e-06,89.71,59,0.0032
60,229145314192.0,0.2133356630802154,9.78443040366983e-07,93.6,0.2250225245952606,1.226123572450888e-06,89.66,59,0.0032
70,266689603792.0,0.2103582173585891,1.8268057146997307e-06,93.72,0.218140959739685,1.4988812608862645e-06,89.5,59,0.0032
80,304233893392.0,0.1805126965045929,2.8545232453325298e-06,93.06,0.1870916932821273,2.969396291518933e-06,89.27,59,0.0032
90,341778182992.0,0.1524486094713211,5.56694340048125e-06,93.04,0.1642723232507705,4.643946340365801e-06,89.22,59,0.0032
-1,125185360.0,0.5160278677940369,3.777362280743546e-07,54.34,0.5123961567878723,3.880303722780809e-07,54.48,60,0.0032
0,3880746160.0,0.503634512424469,3.663210179638554e-07,57.04,0.5009398460388184,3.85583319939542e-07,56.99,60,0.0032
10,41436354160.0,0.3402963578701019,4.04456244496032e-07,91.06,0.3454292416572571,4.691343065132969e-07,87.15,60,0.0032
20,78991962160.0,0.3199699819087982,3.680561064811627e-07,92.6,0.3262593150138855,4.776621835844708e-07,88.47,60,0.0032
30,116547570160.0,0.2893848121166229,4.5103507773092133e-07,94.18,0.2992902398109436,4.960851924806775e-07,89.87,60,0.0032
40,154103178160.0,0.2345589697360992,7.088187885528896e-07,94.84,0.2483011931180954,6.389474833667919e-07,90.3,60,0.0032
50,191658786160.0,0.215014636516571,1.5854589037189726e-06,94.04,0.227921724319458,1.1192394140380202e-06,89.89,60,0.0032
60,229214394160.0,0.2122754901647567,9.452061817682988e-07,94.0,0.223978117108345,1.261470174540591e-06,89.78,60,0.0032
70,266770002160.0,0.2063776850700378,1.4806114450038876e-06,93.7,0.2173755764961242,1.5588872201988124e-06,89.7,60,0.0032
80,304325610160.0,0.1799335181713104,2.8962347187189152e-06,93.12,0.1819276809692382,3.181646889061085e-06,89.51,60,0.0032
90,341881218160.0,0.1472566276788711,5.850127763551427e-06,93.22,0.1615349650382995,5.4489851208927575e-06,89.44,60,0.0032
-1,125118496.0,0.5171501040458679,3.753672785933304e-07,58.98,0.5226110219955444,4.014566741261661e-07,59.36,61,0.0032
0,3878673376.0,0.4999569952487945,3.598190971842996e-07,63.28,0.5061888098716736,3.966032409152831e-07,62.46,61,0.0032
10,41414222176.0,0.3051294386386871,3.385504783182114e-07,93.44,0.3198569118976593,4.111522287075786e-07,88.75,61,0.0032
20,78949770976.0,0.2864862978458404,2.742112599207758e-07,94.3,0.3013364970684051,4.186817648133001e-07,89.56,61,0.0032
30,116485319776.0,0.2619509696960449,2.7916689759877045e-07,94.84,0.2760535180568695,4.340966768268117e-07,90.25,61,0.0032
40,154020868576.0,0.2254286557435989,6.699405616927834e-07,95.1,0.2350624054670334,7.003929454185709e-07,90.52,61,0.0032
50,191556417376.0,0.2115677893161773,1.526673031548853e-06,94.04,0.2173934131860733,1.4204284752850072e-06,89.94,61,0.0032
60,229091966176.0,0.2072625905275344,1.6448241240141217e-06,94.3,0.2138577252626419,1.6161311577889137e-06,89.78,61,0.0032
70,266627514976.0,0.2006828635931015,1.6375436189264292e-06,94.06,0.2051728516817093,1.957845825018012e-06,89.72,61,0.0032
80,304163063776.0,0.1716411858797073,3.410128556424752e-06,93.76,0.1751203089952469,3.702262802107725e-06,89.48,61,0.0032
90,341698612576.0,0.143002450466156,6.054860477888724e-06,93.74,0.1646059155464172,5.645084911520826e-06,89.5,61,0.0032
-1,125185312.0,0.5337859988212585,2.987675031818071e-07,57.4,0.5138518214225769,4.063404048793018e-07,59.15,62,0.0032
0,3880744672.0,0.5179155468940735,3.5066472037215135e-07,60.54,0.4992991387844085,3.9771535398358537e-07,61.46,62,0.0032
10,41436338272.0,0.3377240598201751,3.801970649419673e-07,92.2,0.3318910300731659,4.79713776257995e-07,88.44,62,0.0032
20,78991931872.0,0.3175405859947204,3.343757271068171e-07,93.92,0.3116376399993896,5.010409154238005e-07,89.39,62,0.0032
30,116547525472.0,0.2835952043533325,3.2530851967749186e-07,95.48,0.2836052477359772,5.304319756760378e-07,90.43,62,0.0032
40,154103119072.0,0.2301873415708542,5.42585326002154e-07,95.02,0.2357408851385116,7.916636377558461e-07,90.21,62,0.0032
50,191658712672.0,0.2099684625864029,1.191155888591311e-06,93.7,0.220711275935173,1.4466571656157612e-06,89.54,62,0.0032
