Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
10,43558021792.0,0.4600640535354614,2.9708030524489004e-07,55.32,0.4499616622924804,3.6256531643630296e-07,55.55,15,0.001,resnet18,GMP,cifar10,0.9
20,83036591392.0,0.4414342939853668,3.335497638090601e-07,60.9,0.4308330118656158,3.732617983587261e-07,60.52,15,0.001,resnet18,GMP,cifar10,0.9
30,122515160992.0,0.4081285893917084,2.998745003424119e-07,69.12,0.3991160988807678,4.042495618250541e-07,67.88,15,0.001,resnet18,GMP,cifar10,0.9
40,161993730592.0,0.3186089992523193,4.968534881300002e-07,82.46,0.3089445233345032,6.702342716380372e-07,80.39,15,0.001,resnet18,GMP,cifar10,0.9
50,201472300192.0,0.2920445203781128,1.2964671896043e-06,86.86,0.2899647355079651,1.57860154104128e-06,83.63,15,0.001,resnet18,GMP,cifar10,0.9
60,240950869792.0,0.2901665568351745,2.136495140803163e-06,87.06,0.2886343598365783,1.875487896541017e-06,83.9,15,0.001,resnet18,GMP,cifar10,0.9
70,280429439392.0,0.2839523553848266,2.4518171812815126e-06,87.44,0.2853891253471374,2.5144474875560263e-06,84.23,15,0.001,resnet18,GMP,cifar10,0.9
80,319908008992.0,0.2666133344173431,7.624991667398717e-06,86.1,0.2887837886810303,6.811219918745337e-06,83.88,15,0.001,resnet18,GMP,cifar10,0.9
90,359386578592.0,0.2335351556539535,1.2178259567008354e-05,86.5,0.2731906175613403,1.3647055311594158e-05,83.99,15,0.001,resnet18,GMP,cifar10,0.9
-1,131590912.0,0.5616587996482849,2.0135260569986718e-07,32.62,0.5621784329414368,2.584055494025961e-07,32.87,16,0.001,resnet18,GMP,cifar10,0.9
0,4079318272.0,0.5536581873893738,2.345936565006923e-07,33.62,0.5553003549575806,2.587029257483664e-07,33.7,16,0.001,resnet18,GMP,cifar10,0.9
10,43556591872.0,0.4480320513248443,2.623314117045084e-07,53.84,0.4539016187191009,3.339486340792064e-07,54.13,16,0.001,resnet18,GMP,cifar10,0.9
20,83033865472.0,0.4307468831539154,2.4801715881039854e-07,59.34,0.4370573461055755,3.507201995489595e-07,59.01,16,0.001,resnet18,GMP,cifar10,0.9
30,122511139072.0,0.4028578400611877,2.8538568130898057e-07,67.42,0.4084706902503967,3.88115296345859e-07,66.45,16,0.001,resnet18,GMP,cifar10,0.9
40,161988412672.0,0.3029671609401703,5.38931146820687e-07,84.76,0.3108785152435303,7.018417704784952e-07,82.53,16,0.001,resnet18,GMP,cifar10,0.9
50,201465686272.0,0.2807373106479645,1.8177649963035949e-06,87.5,0.2896746098995209,1.6697828186806871e-06,84.9,16,0.001,resnet18,GMP,cifar10,0.9
60,240942959872.0,0.2767646610736847,1.960372856046888e-06,87.98,0.2887377738952636,2.003224381041946e-06,84.81,16,0.001,resnet18,GMP,cifar10,0.9
70,280420233472.0,0.2848449945449829,3.3070621157094138e-06,87.92,0.2901311218738556,2.708768306547426e-06,84.64,16,0.001,resnet18,GMP,cifar10,0.9
80,319897507072.0,0.2722647488117218,7.847153028706089e-06,86.44,0.2815025448799133,8.6867694335524e-06,84.05,16,0.001,resnet18,GMP,cifar10,0.9
90,359374780672.0,0.2358307391405105,1.507131219113944e-05,86.18,0.2503155171871185,1.8471038856660016e-05,84.34,16,0.001,resnet18,GMP,cifar10,0.9
-1,131666224.0,0.6009036302566528,2.721046143960848e-07,30.0,0.5821979641914368,2.8625692038986017e-07,30.23,17,0.001,resnet18,GMP,cifar10,0.9
0,4081652944.0,0.5937588810920715,2.407131773907168e-07,30.76,0.5743447542190552,2.8242573080206057e-07,30.96,17,0.001,resnet18,GMP,cifar10,0.9
10,43581520144.0,0.4708382189273834,2.749354450770625e-07,50.46,0.4582673013210296,3.447265726208571e-07,51.71,17,0.001,resnet18,GMP,cifar10,0.9
20,83081387344.0,0.452117919921875,2.540220975788543e-07,56.72,0.4388018250465393,3.599438116452802e-07,57.02,17,0.001,resnet18,GMP,cifar10,0.9
30,122581254544.0,0.4171979129314422,3.4273347182534053e-07,67.54,0.4055227637290954,4.0725197436586313e-07,65.65,17,0.001,resnet18,GMP,cifar10,0.9
40,162081121744.0,0.3099633753299713,5.436522769741714e-07,85.94,0.3045952916145324,7.297502406800049e-07,83.03,17,0.001,resnet18,GMP,cifar10,0.9
50,201580988944.0,0.2853485643863678,1.622977947590698e-06,88.1,0.2904815375804901,1.7915217540576125e-06,84.33,17,0.001,resnet18,GMP,cifar10,0.9
60,241080856144.0,0.283544659614563,2.102858388752793e-06,88.12,0.2902604639530182,2.151351964130299e-06,84.32,17,0.001,resnet18,GMP,cifar10,0.9
70,280580723344.0,0.2804742157459259,2.6776979211717844e-06,87.86,0.2896448671817779,2.996651346620638e-06,84.17,17,0.001,resnet18,GMP,cifar10,0.9
80,320080590544.0,0.2716285288333893,7.97887423686916e-06,86.54,0.286369651556015,9.460664841753896e-06,83.83,17,0.001,resnet18,GMP,cifar10,0.9
90,359580457744.0,0.2295522391796112,1.7840968212112784e-05,86.86,0.2548937201499939,1.992925172089599e-05,83.9,17,0.001,resnet18,GMP,cifar10,0.9
-1,131721952.0,0.5951398611068726,2.655835373843729e-07,30.54,0.5846817493438721,2.953223940949101e-07,30.76,18,0.001,resnet18,GMP,cifar10,0.9
0,4083380512.0,0.586320161819458,2.3390926173760818e-07,31.32,0.5766059756278992,2.907465272983245e-07,31.51,18,0.001,resnet18,GMP,cifar10,0.9
10,43599966112.0,0.4653222262859344,3.077173005294753e-07,51.28,0.4586186707019806,3.400352568405651e-07,52.44,18,0.001,resnet18,GMP,cifar10,0.9
20,83116551712.0,0.4458134472370147,3.331700213493605e-07,57.06,0.4389914572238922,3.5277869869787537e-07,57.47,18,0.001,resnet18,GMP,cifar10,0.9
30,122633137312.0,0.4121509790420532,2.5143759785351e-07,66.2,0.405730277299881,3.9625078329663676e-07,65.93,18,0.001,resnet18,GMP,cifar10,0.9
40,162149722912.0,0.3001072704792022,4.818233492187574e-07,84.26,0.3074268102645874,6.593220405193279e-07,81.99,18,0.001,resnet18,GMP,cifar10,0.9
50,201666308512.0,0.2760335505008697,1.677803197708272e-06,86.64,0.2969220280647278,1.5278573073373991e-06,83.7,18,0.001,resnet18,GMP,cifar10,0.9
60,241182894112.0,0.2758130431175232,2.295417516506859e-06,87.06,0.2966348826885223,1.801889766284148e-06,83.7,18,0.001,resnet18,GMP,cifar10,0.9
70,280699479712.0,0.2706023156642914,2.448040731906076e-06,86.46,0.2971562147140503,2.4075773126241984e-06,83.78,18,0.001,resnet18,GMP,cifar10,0.9
80,320216065312.0,0.2642096877098083,4.9683872020978015e-06,85.48,0.3002439737319946,6.827502602391178e-06,83.17,18,0.001,resnet18,GMP,cifar10,0.9
90,359732650912.0,0.2328425347805023,1.16344617708819e-05,85.32,0.274806946516037,1.3410322935669685e-05,83.31,18,0.001,resnet18,GMP,cifar10,0.9
-1,131635168.0,0.5585148930549622,2.1372997593971377e-07,31.6,0.5502538681030273,2.892705595058942e-07,32.26,19,0.001,resnet18,GMP,cifar10,0.9
0,4080690208.0,0.5516167283058167,3.004698214681412e-07,32.12,0.5433026552200317,2.930733558059728e-07,33.11,19,0.001,resnet18,GMP,cifar10,0.9
10,43571240608.0,0.4420596659183502,2.975177437747334e-07,55.72,0.4408915340900421,3.545903268786788e-07,55.83,19,0.001,resnet18,GMP,cifar10,0.9
20,83061791008.0,0.4241703748703003,2.943267247701442e-07,61.0,0.4237216114997864,3.7008905451330076e-07,60.58,19,0.001,resnet18,GMP,cifar10,0.9
30,122552341408.0,0.3949466943740845,2.635179328080995e-07,69.74,0.394831895828247,4.031871299048362e-07,68.22,19,0.001,resnet18,GMP,cifar10,0.9
40,162042891808.0,0.3032296597957611,4.5049918639961117e-07,84.82,0.3065828382968902,6.662388045697298e-07,82.1,19,0.001,resnet18,GMP,cifar10,0.9
50,201533442208.0,0.2873989343643188,1.10732128177915e-06,87.34,0.2935741245746612,1.5229018117679516e-06,84.31,19,0.001,resnet18,GMP,cifar10,0.9
60,241023992608.0,0.2839656770229339,1.4981242202338765e-06,87.72,0.292448490858078,1.8129695718016592e-06,84.28,19,0.001,resnet18,GMP,cifar10,0.9
70,280514543008.0,0.2843527793884277,1.657990537751175e-06,88.02,0.2916997671127319,2.456385573168518e-06,84.54,19,0.001,resnet18,GMP,cifar10,0.9
80,320005093408.0,0.2636124789714813,5.1031943257839885e-06,86.82,0.2793830037117004,7.244442258524941e-06,83.94,19,0.001,resnet18,GMP,cifar10,0.9
90,359495643808.0,0.2255667001008987,1.199956750497222e-05,86.76,0.2453517615795135,1.566339415148832e-05,84.14,19,0.001,resnet18,GMP,cifar10,0.9
-1,131695072.0,0.5679741501808167,2.729751713559381e-07,32.1,0.5697261691093445,2.996439434355125e-07,31.75,20,0.001,resnet18,GMP,cifar10,0.9
0,4082547232.0,0.5603269934654236,2.3216816202875637e-07,33.16,0.5622285604476929,2.924875559529028e-07,32.54,20,0.001,resnet18,GMP,cifar10,0.9
10,43591068832.0,0.4489894509315491,2.6978767664331826e-07,53.4,0.4560371339321136,3.2963021112664137e-07,53.58,20,0.001,resnet18,GMP,cifar10,0.9
20,83099590432.0,0.4312208592891693,2.6000168418249814e-07,58.96,0.43871009349823,3.429672403854056e-07,58.25,20,0.001,resnet18,GMP,cifar10,0.9
30,122608112032.0,0.4006997644901275,3.208959924450028e-07,66.14,0.409957081079483,3.806156883001677e-07,65.51,20,0.001,resnet18,GMP,cifar10,0.9
40,162116633632.0,0.3090167641639709,4.950750280841021e-07,81.22,0.3284916281700134,7.441414595632523e-07,79.54,20,0.001,resnet18,GMP,cifar10,0.9
50,201625155232.0,0.2875455021858215,1.946427801158279e-06,85.96,0.3130101561546325,1.9626477296696976e-06,83.29,20,0.001,resnet18,GMP,cifar10,0.9
60,241133676832.0,0.2846694588661194,1.8147286482417255e-06,86.7,0.3122505843639374,2.3171342036221176e-06,83.78,20,0.001,resnet18,GMP,cifar10,0.9
70,280642198432.0,0.2777932286262512,2.443272478558356e-06,86.36,0.3106489777565002,3.0997969133750303e-06,84.09,20,0.001,resnet18,GMP,cifar10,0.9
80,320150720032.0,0.2652597725391388,5.916200734645827e-06,86.34,0.2979389131069183,9.011536349134984e-06,84.04,20,0.001,resnet18,GMP,cifar10,0.9
90,359659241632.0,0.2307437658309936,1.5280063962563872e-05,86.1,0.2688584625720978,1.8754271877696738e-05,84.09,20,0.001,resnet18,GMP,cifar10,0.9
-1,131745040.0,0.5894243121147156,2.534833924983104e-07,31.46,0.5801430344581604,2.747784719758784e-07,31.85,21,0.001,resnet18,GMP,cifar10,0.9
0,4084096240.0,0.5811132788658142,2.397828211542219e-07,32.3,0.5726176500320435,2.764892883533321e-07,32.69,21,0.001,resnet18,GMP,cifar10,0.9
10,43607608240.0,0.4667745232582092,2.2643322949988945e-07,52.0,0.4600572884082794,3.573904052700527e-07,52.45,21,0.001,resnet18,GMP,cifar10,0.9
20,83131120240.0,0.4481360614299774,2.6548934783932054e-07,57.28,0.4411820769309997,3.739190503893042e-07,57.64,21,0.001,resnet18,GMP,cifar10,0.9
30,122654632240.0,0.4152023494243622,2.5289608629464055e-07,66.48,0.4086116552352905,4.072686579092988e-07,65.93,21,0.001,resnet18,GMP,cifar10,0.9
40,162178144240.0,0.3073613047599792,5.027897032050532e-07,84.58,0.3000743091106415,7.162242354752379e-07,83.05,21,0.001,resnet18,GMP,cifar10,0.9
50,201701656240.0,0.280428409576416,1.4619477042288054e-06,87.56,0.2833093702793121,1.7988153331316423e-06,84.7,21,0.001,resnet18,GMP,cifar10,0.9
60,241225168240.0,0.2765597701072693,2.3321586013480555e-06,87.08,0.2840142846107483,2.167830643884372e-06,84.67,21,0.001,resnet18,GMP,cifar10,0.9
70,280748680240.0,0.2757172584533691,2.8799140636692755e-06,87.0,0.2877454459667206,3.00554256682517e-06,84.25,21,0.001,resnet18,GMP,cifar10,0.9
80,320272192240.0,0.2661455869674682,7.257593097165227e-06,85.46,0.3007240891456604,9.098140253627209e-06,83.55,21,0.001,resnet18,GMP,cifar10,0.9
90,359795704240.0,0.2361045926809311,1.406299907102948e-05,85.38,0.2819944620132446,1.858722862380091e-05,83.6,21,0.001,resnet18,GMP,cifar10,0.9
-1,131643952.0,0.5770273208618164,2.708885062929767e-07,31.74,0.5673300623893738,2.64580535258574e-07,32.44,22,0.001,resnet18,GMP,cifar10,0.9
0,4080962512.0,0.5687558054924011,2.6781691531141405e-07,32.76,0.5605424046516418,2.6734690550256346e-07,33.23,22,0.001,resnet18,GMP,cifar10,0.9
10,43574148112.0,0.4658667147159576,3.206811811651278e-07,52.36,0.458482027053833,3.2776694069980294e-07,53.75,22,0.001,resnet18,GMP,cifar10,0.9
20,83067333712.0,0.4488322138786316,2.531897962398944e-07,56.78,0.4408758580684662,3.4377356428194616e-07,58.39,22,0.001,resnet18,GMP,cifar10,0.9
30,122560519312.0,0.4204373061656952,2.789163033867226e-07,65.58,0.4111495316028595,3.676908306715632e-07,65.62,22,0.001,resnet18,GMP,cifar10,0.9
40,162053704912.0,0.3221051692962646,5.497967094925116e-07,84.32,0.3121098577976227,6.167215360619593e-07,82.48,22,0.001,resnet18,GMP,cifar10,0.9
50,201546890512.0,0.2824010550975799,1.556725806040049e-06,87.72,0.2817360758781433,1.534270950287464e-06,84.98,22,0.001,resnet18,GMP,cifar10,0.9
60,241040076112.0,0.2784416079521179,2.3160941964306403e-06,87.88,0.2814536094665527,1.863007469182776e-06,84.95,22,0.001,resnet18,GMP,cifar10,0.9
70,280533261712.0,0.2800181210041046,2.2915994577488163e-06,87.44,0.2851822078227997,2.5957133402698678e-06,84.6,22,0.001,resnet18,GMP,cifar10,0.9
80,320026447312.0,0.2722965180873871,7.262022336362861e-06,86.8,0.2942608594894409,8.909346433938481e-06,84.11,22,0.001,resnet18,GMP,cifar10,0.9
90,359519632912.0,0.2415043711662292,1.785909444151912e-05,86.32,0.2696464955806732,1.9383529433980584e-05,84.14,22,0.001,resnet18,GMP,cifar10,0.9
-1,131682064.0,0.6269283294677734,3.036695659375255e-07,28.68,0.5823025703430176,3.217662936094712e-07,30.42,23,0.001,resnet18,GMP,cifar10,0.9
0,4082143984.0,0.6169392466545105,3.477076404578838e-07,29.08,0.574348509311676,3.160895687415177e-07,31.14,23,0.001,resnet18,GMP,cifar10,0.9
10,43586763184.0,0.4873355329036712,2.543393691212259e-07,51.42,0.4523671865463257,3.6087320154365443e-07,54.11,23,0.001,resnet18,GMP,cifar10,0.9
20,83091382384.0,0.4646151065826416,2.54334025839853e-07,58.98,0.4311776161193847,3.833150401533203e-07,59.18,23,0.001,resnet18,GMP,cifar10,0.9
30,122596001584.0,0.4256956875324249,3.884401564846485e-07,67.84,0.3954052329063415,4.263159212314349e-07,67.41,23,0.001,resnet18,GMP,cifar10,0.9
40,162100620784.0,0.3196320235729217,5.944075951447303e-07,83.1,0.3127828240394592,8.751793529881979e-07,81.07,23,0.001,resnet18,GMP,cifar10,0.9
50,201605239984.0,0.2959283590316772,2.305496082044556e-06,86.92,0.309451550245285,2.377394366703811e-06,83.58,23,0.001,resnet18,GMP,cifar10,0.9
60,241109859184.0,0.2931380867958069,2.9554050797742093e-06,86.46,0.3104712665081024,2.8569361347763333e-06,83.62,23,0.001,resnet18,GMP,cifar10,0.9
70,280614478384.0,0.2919249534606933,3.1186718842945997e-06,86.82,0.3139050304889679,3.839494183921488e-06,83.82,23,0.001,resnet18,GMP,cifar10,0.9
80,320119097584.0,0.2756573557853699,8.79091203387361e-06,86.24,0.3118689954280853,1.053171763487626e-05,83.52,23,0.001,resnet18,GMP,cifar10,0.9
90,359623716784.0,0.2376659065485,1.456421614420833e-05,86.42,0.2781515121459961,1.9548411728465e-05,83.89,23,0.001,resnet18,GMP,cifar10,0.9
-1,131631520.0,0.5819551348686218,3.084600734837295e-07,32.28,0.5576048493385315,3.190363884186809e-07,33.45,24,0.001,resnet18,GMP,cifar10,0.9
0,4080577120.0,0.5743116140365601,3.227806928407517e-07,33.74,0.5498713254928589,3.149338851926587e-07,34.42,24,0.001,resnet18,GMP,cifar10,0.9
10,43570033120.0,0.4513480365276336,2.884812886350119e-07,57.54,0.4353342652320862,3.9234780047081596e-07,57.89,24,0.001,resnet18,GMP,cifar10,0.9
20,83059489120.0,0.4318873286247253,3.314127070552786e-07,62.14,0.4165026843547821,4.072973354141141e-07,62.63,24,0.001,resnet18,GMP,cifar10,0.9
30,122548945120.0,0.3988297879695892,3.295183717000328e-07,70.12,0.3847015500068664,4.405366098580999e-07,70.22,24,0.001,resnet18,GMP,cifar10,0.9
40,162038401120.0,0.2975325286388397,4.2417227064106566e-07,84.7,0.2920049428939819,7.118709390852018e-07,83.2,24,0.001,resnet18,GMP,cifar10,0.9
50,201527857120.0,0.2831675410270691,1.29166551232629e-06,87.58,0.2869649827480316,1.7244706214114558e-06,84.82,24,0.001,resnet18,GMP,cifar10,0.9
60,241017313120.0,0.2833764553070068,1.6525297041880549e-06,87.18,0.2870981991291046,2.105968405885505e-06,84.8,24,0.001,resnet18,GMP,cifar10,0.9
70,280506769120.0,0.2833611071109772,2.330375991732581e-06,87.72,0.2876759767532348,2.8559979909914546e-06,84.67,24,0.001,resnet18,GMP,cifar10,0.9
80,319996225120.0,0.2803513407707214,7.83615996624576e-06,86.08,0.2888392508029938,8.63612240209477e-06,84.09,24,0.001,resnet18,GMP,cifar10,0.9
90,359485681120.0,0.2391664832830429,1.4517483577947132e-05,85.5,0.2597509920597076,1.773428448359482e-05,83.98,24,0.001,resnet18,GMP,cifar10,0.9
-1,131738656.0,0.587380051612854,2.764853377357213e-07,31.64,0.5756473541259766,3.104352970240143e-07,32.01,25,0.001,resnet18,GMP,cifar10,0.9
0,4083898336.0,0.5784441232681274,2.515337200748036e-07,32.16,0.5686541795730591,3.06345071976466e-07,32.67,25,0.001,resnet18,GMP,cifar10,0.9
10,43605495136.0,0.4675972461700439,2.707044473027054e-07,52.28,0.4629743695259094,3.556605179255712e-07,53.13,25,0.001,resnet18,GMP,cifar10,0.9
20,83127091936.0,0.4488217532634735,2.678247881249263e-07,58.0,0.4446963369846344,3.736831502010318e-07,57.79,25,0.001,resnet18,GMP,cifar10,0.9
30,122648688736.0,0.4151224493980407,3.2649356285219255e-07,66.72,0.4128353595733642,4.1594105937292635e-07,66.01,25,0.001,resnet18,GMP,cifar10,0.9
40,162170285536.0,0.3136166334152221,5.878549131921318e-07,83.26,0.3189160227775574,8.023459372452635e-07,81.15,25,0.001,resnet18,GMP,cifar10,0.9
50,201691882336.0,0.2833745777606964,2.262102270833566e-06,86.98,0.3061809837818146,2.0987126845284365e-06,83.83,25,0.001,resnet18,GMP,cifar10,0.9
60,241213479136.0,0.2831662595272064,2.917422534665093e-06,86.86,0.306938499212265,2.506204282326508e-06,83.82,25,0.001,resnet18,GMP,cifar10,0.9
70,280735075936.0,0.277567058801651,2.9236496175144566e-06,86.76,0.3083553314208984,3.3642058951954823e-06,83.55,25,0.001,resnet18,GMP,cifar10,0.9
80,320256672736.0,0.2671868503093719,8.847010576573666e-06,85.88,0.3160608410835266,9.556460099702235e-06,83.06,25,0.001,resnet18,GMP,cifar10,0.9
90,359778269536.0,0.2306989729404449,1.3873637726646848e-05,85.38,0.300544261932373,1.86394445336191e-05,83.09,25,0.001,resnet18,GMP,cifar10,0.9
-1,131741200.0,0.6015740633010864,2.1799264970923105e-07,30.46,0.5727531909942627,2.583857678928325e-07,32.03,26,0.001,resnet18,GMP,cifar10,0.9
0,4083977200.0,0.5930112600326538,1.9573366216718568e-07,31.12,0.5651640892028809,2.630978883644275e-07,32.77,26,0.001,resnet18,GMP,cifar10,0.9
10,43606337200.0,0.4756196439266205,2.8127121254328813e-07,55.2,0.454386293888092,3.791507765527058e-07,56.16,26,0.001,resnet18,GMP,cifar10,0.9
20,83128697200.0,0.4556621313095093,3.004957420671417e-07,61.0,0.4362573027610779,4.066425560722564e-07,60.89,26,0.001,resnet18,GMP,cifar10,0.9
30,122651057200.0,0.4230286777019501,3.5182500823793816e-07,69.12,0.4055759310722351,4.519673950653669e-07,68.16,26,0.001,resnet18,GMP,cifar10,0.9
40,162173417200.0,0.3266009092330932,7.811812565705623e-07,82.72,0.3220577538013458,8.828147315398382e-07,80.9,26,0.001,resnet18,GMP,cifar10,0.9
50,201695777200.0,0.2942496240139007,2.275050746902707e-06,87.36,0.3048175275325775,2.445266545691993e-06,84.04,26,0.001,resnet18,GMP,cifar10,0.9
60,241218137200.0,0.2921603918075561,2.420133114355849e-06,87.3,0.3033789098262787,2.988141432069824e-06,84.04,26,0.001,resnet18,GMP,cifar10,0.9
70,280740497200.0,0.2808437347412109,4.184765657555545e-06,87.06,0.3014032244682312,4.127959527977509e-06,83.98,26,0.001,resnet18,GMP,cifar10,0.9
80,320262857200.0,0.2578431069850921,1.3494994163920636e-05,86.48,0.2919525802135467,1.289332521992037e-05,83.81,26,0.001,resnet18,GMP,cifar10,0.9
90,359785217200.0,0.215640902519226,2.0193381715216677e-05,86.34,0.2637352645397186,2.6120927941519767e-05,84.15,26,0.001,resnet18,GMP,cifar10,0.9
-1,131701840.0,0.5840288996696472,3.130326149403118e-07,32.98,0.5747633576393127,3.0661752248306584e-07,32.79,27,0.001,resnet18,GMP,cifar10,0.9
0,4082757040.0,0.5750088691711426,2.771671177015378e-07,33.56,0.5660791993141174,2.9123930289642885e-07,33.59,27,0.001,resnet18,GMP,cifar10,0.9
10,43593309040.0,0.4466470181941986,2.334242878987425e-07,54.38,0.4476353228092193,3.195254407728499e-07,55.42,27,0.001,resnet18,GMP,cifar10,0.9
20,83103861040.0,0.4266785383224487,2.466271951107047e-07,60.54,0.4284234046936035,3.382902207249572e-07,60.32,27,0.001,resnet18,GMP,cifar10,0.9
30,122614413040.0,0.393124371767044,2.623509089971776e-07,69.68,0.3957589268684387,3.782906503602135e-07,68.79,27,0.001,resnet18,GMP,cifar10,0.9
40,162124965040.0,0.2927825152873993,6.673984671579092e-07,84.58,0.3060872256755829,6.403942620636371e-07,82.76,27,0.001,resnet18,GMP,cifar10,0.9
50,201635517040.0,0.2838115990161896,1.787425389920827e-06,86.74,0.2967636883258819,1.5903061694189091e-06,84.51,27,0.001,resnet18,GMP,cifar10,0.9
60,241146069040.0,0.2833766639232635,1.7385773389833048e-06,87.12,0.2962635457515716,1.9309870822326047e-06,84.42,27,0.001,resnet18,GMP,cifar10,0.9
70,280656621040.0,0.2808772921562195,2.4650255454616854e-06,87.38,0.291974663734436,2.644652340677567e-06,84.53,27,0.001,resnet18,GMP,cifar10,0.9
80,320167173040.0,0.2633415162563324,8.351536962436512e-06,85.8,0.2693143486976623,8.262964911409654e-06,83.95,27,0.001,resnet18,GMP,cifar10,0.9
90,359677725040.0,0.2296536564826965,1.3430842955131084e-05,85.72,0.2405523806810379,1.733394128677901e-05,83.82,27,0.001,resnet18,GMP,cifar10,0.9
-1,131706736.0,0.614292323589325,2.991088763337757e-07,30.92,0.5717630386352539,3.3933565646293573e-07,32.34,28,0.001,resnet18,GMP,cifar10,0.9
0,4082908816.0,0.6049867868423462,2.810094201777247e-07,31.54,0.5637767314910889,3.330701474624221e-07,33.3,28,0.001,resnet18,GMP,cifar10,0.9
